sentence_index,word_index,word,gold_lex,gold_pos
124,50,في,فِي,prep
124,51,صفوفه,صَفّ,noun
124,52,وتدخلات,تَدَخُّل,noun
124,53,خارجية,خارِجِيّ,adj
124,54,تعقد,عَقَّد,verb
124,55,المهمة,مُهِمَّة,noun
124,56,",",",",punc
124,57,بحسب,حَسَب,noun
124,58,ما,ما,pron_rel
124,59,ذكر,ذَكَر,verb
124,60,أحد,أَحَد,noun
124,61,أعضاء,عُضْو,noun
124,62,الائتلاف,ٱِئْتِلاف,noun
124,63,لوكالة,وِكالَة,noun
124,64,الصحافة,صَحافَة,noun
124,65,الفرنسية,فَرَنْسِيّ,adj
124,66,.,.,punc
125,0,وقال,قال,verb
125,1,القيادي,قِيادِيّ,noun
125,2,في,فِي,prep
125,3,الائتلاف,ٱِئْتِلاف,noun
125,4,ورئيس,رَئِيس,noun
125,5,الأمانة,أَمانَة,noun
125,6,العامة,عامّ,adj
125,7,ل,لِ,prep
125,8,"""","""",punc
125,9,إعلان,إِعْلان,noun
125,10,دمشق,دِمَشْق,noun_prop
125,11,"""","""",punc
125,12,سمير,سَمِير,noun_prop
125,13,نشار,أَشار,verb
125,14,من,مِن,prep
125,15,تركيا,تُرْكِيا,noun_prop
125,16,أن,أَنَّ,conj_sub
125,17,"""","""",punc
125,18,التداول,تَداوُل,noun
125,19,قائم,قائِم,adj
125,20,بين,بَيْنَ,noun
125,21,أعضاء,عُضْو,noun
125,22,الهيئة,هَيْئَة,noun
125,23,العامة,عامّ,adj
125,24,للائتلاف,ٱِئْتِلاف,noun
125,25,الوطني,وَطَنِيّ,adj
125,26,لقوى,قُوَّة,noun
125,27,الثورة,ثَوْرَة,noun
125,28,والمعارضة,مُعارَضَة,noun
125,29,السورية,سُورِيّ,adj
125,30,حول,حَوْل,noun
125,31,اختيار,ٱِخْتِيار,noun
125,32,هيئة,هَيْئَة,noun
125,33,رئاسية,رِئاسِيّ,adj
125,34,جديدة,جَدِيد,adj
125,35,",",",",punc
125,36,وهناك,هُناكَ,adv
125,37,مسعى,مَسْعَى,noun
125,38,للتوصل,تَوَصُّل,noun
125,39,إلى,إِلَى,prep
125,40,صيغة,صِيغَة,noun
125,41,توافقية,تَوافُقِيّ,adj
125,42,"""","""",punc
125,43,.,.,punc
126,0,ويحظى,حَظِي,verb
126,1,هادي,هادِي,noun_prop
126,2,البحرة,بَحْرَة,noun
126,3,الذي,الَّذِي,pron_rel
126,4,يحظى,حَظِي,verb
126,5,بتأييد,تَأْيِيد,noun
126,6,الجربا,جَرِب,adj
126,7,",",",",punc
126,8,محسوب,مَحْسُوب,adj
126,9,على,عَلَى,prep
126,10,السعودية,سَعُودِيَّة,noun_prop
126,11,",",",",punc
126,12,بينما,بَيْنَما,conj_sub
126,13,خالد,خالِد,noun_prop
126,14,خوجا,خُوجَا,noun_prop
126,15,محسوب,مَحْسُوب,noun
126,16,على,عَلَى,prep
126,17,قطر,قَطَر,noun_prop
126,18,ومدعوم,مَدْعُوم,adj
126,19,من,مِن,prep
126,20,مصطفى,مُصْطَفَى,noun_prop
126,21,الصباغ,صَبّاغ,noun_prop
126,22,",",",",punc
126,23,رئيس,رَئِيس,noun
126,24,كتلة,كُتْلَة,noun
126,25,المجالس,مَجْلِس,noun
126,26,المحلية,مَحَلِّيّ,adj
126,27,في,فِي,prep
126,28,الائتلاف,ٱِئْتِلاف,noun
126,29,.,.,punc
127,0,ويتمتع,تَمَتَّع,verb
127,1,هادي,هادِي,noun_prop
127,2,البحرة,بَحْرَة,noun
127,3,بخطاب,خِطاب,noun
127,4,هادئ,هادِئ,adj
127,5,إجمالا,إِجْمال,noun
127,6,",",",",punc
127,7,وكان,كان,verb
127,8,رئيس,رَئِيس,noun
127,9,وفد,وَفْد,noun
127,10,المعارضة,مُعارَضَة,noun
127,11,إلى,إِلَى,prep
127,12,مفاوضات,مُفاوَضَة,noun
127,13,جنيف,جِنِيف,noun_prop
127,14,-,-,punc
127,15,2,2,digit
127,16,التي,الَّذِي,pron_rel
127,17,حصلت,حَصَل,verb
127,18,برعاية,رِعايَة,noun
127,19,الأمم,أُمَّة,noun
127,20,المتحدة,مُتَّحِد,adj
127,21,في,فِي,prep
127,22,مطلع,مَطْلَع,noun
127,23,العام,عام,noun
127,24,ولم,لَمْ,part_neg
127,25,تؤد,أَدَّى,verb
127,26,إلى,إِلَى,prep
127,27,نتيجة,نَتِيجَة,noun
127,28,.,.,punc
128,0,وقد,قَدْ,part_verb
128,1,ولد,وَلَد,verb
128,2,في,فِي,prep
128,3,دمشق,دِمَشْق,noun_prop
128,4,عام,عام,noun
128,5,1959,1959,digit
128,6,",",",",punc
128,7,وأمضى,أَمْضَى,verb
128,8,غالبية,غالِبِيَّة,noun_quant
128,9,حياته,حَياة,noun
128,10,المهنية,مِهْنِيّ,adj
128,11,في,فِي,prep
128,12,السعودية,سَعُودِيَّة,noun_prop
128,13,حيث,حَيْثُ,adv_rel
128,14,تسلم,تَسَلَّم,verb
128,15,مناصب,مَنْصِب,noun
128,16,عدة,عِدَّة,adj
128,17,في,فِي,prep
128,18,إدارة,إِدارَة,noun
128,19,مستشفيات,مُسْتَشْفَى,noun
128,20,ومؤسسات,مُؤَسَّسَة,noun
128,21,تجارية,تِجارِيّ,adj
128,22,.,.,punc
129,0,أما,أَمّا,part_focus
129,1,خالد,خالِد,noun_prop
129,2,خوجة,خَوْجَة,noun_prop
129,3,",",",",punc
129,4,فهو,هُوَ,pron
129,5,طبيب,طَبِيب,noun
129,6,في,فِي,prep
129,7,الأربعينيات,أَرْبَعِينِيّ,noun
129,8,",",",",punc
129,9,غادر,غادَر,verb
129,10,سورية,سُورِيا,noun_prop
129,11,بعد,بَعْد,noun
129,12,توقيفه,تَوْقِيف,noun
129,13,مع,مَع,noun
129,14,عائلته,عائِلَة,noun
129,15,في,فِي,prep
129,16,الثمانينات,ثَمانِين,noun
129,17,بسبب,سَبَب,noun
129,18,نشاط,نَشاط,noun
129,19,العائلة,عائِلَة,noun
129,20,المعارض,مُعارِض,adj
129,21,",",",",punc
129,22,وكان,كان,verb
129,23,لا,لا,part_neg
129,24,يزال,زال,verb
129,25,فتى,فَتَى,noun
129,26,صغيرا,صَغِير,adj
129,27,.,.,punc
129,28,خرج,خَرَج,verb
129,29,من,مِن,prep
129,30,السجن,سِجْن,noun
129,31,قبل,قَبْل,noun
129,32,إتمام,إِتْمام,noun
129,33,الثامنة,ثامِن,adj_num
129,34,عشرة,عَشْر,noun_num
129,35,وانتقل,ٱِنْتَقَل,verb
129,36,إلى,إِلَى,prep
129,37,تركيا,تُرْكِيا,noun_prop
129,38,ليعيش,عاش,verb
129,39,مع,مَع,noun
129,40,أخواله,خال,noun
129,41,فيها,فِي,prep
129,42,.,.,punc
129,43,ويتولى,تَوَلَّى,verb
129,44,منصب,مَنْصِب,noun
129,45,سفير,سَفِير,noun
129,46,الائتلاف,ٱِئْتِلاف,noun
129,47,في,فِي,prep
129,48,تركيا,تُرْكِيا,noun_prop
129,49,.,.,punc
130,0,جنوب,جَنُوب,noun
130,1,السودان,سُودان,noun_prop
130,2,يحتفل,ٱِحْتَفَل,verb
130,3,بالذكرى,ذِكْرَى,noun
130,4,الثالثة,ثالِث,adj_num
130,5,لاستقلاله,ٱِسْتِقْلال,noun
130,6,وسط,وَسَط,noun
130,7,أزمة,أَزْمَة,noun
130,8,إنسانية,إِنْسانِيّ,adj
131,0,يحتفل,ٱِحْتَفَل,verb
131,1,جنوب,جَنُوب,noun
131,2,السودان,سُودان,noun_prop
131,3,الأربعاء,أَرْبِعاء,noun
131,4,بالذكرى,ذِكْرَى,noun
131,5,الثالثة,ثالِث,adj_num
131,6,لاستقلاله,ٱِسْتِقْلال,noun
131,7,عن,عَن,prep
131,8,الخرطوم,خَرْطُوم,noun_prop
131,9,إلا,إِلّا,prep
131,10,أن,أَنَّ,conj_sub
131,11,هذه,هٰذا,pron_dem
131,12,الدولة,دَوْلَة,noun
131,13,الأحدث,أَحْدَث,adj_comp
131,14,في,فِي,prep
131,15,العالم,عالَم,noun
131,16,ليس,لَيْسَ,verb
131,17,لديها,لَدَى,noun
131,18,ما,ما,pron_rel
131,19,تسعد,سَعِد,verb
131,20,أو,أَوْ,conj
131,21,تزهو,زَها,verb
131,22,به,بِ,prep
131,23,مع,مَع,noun
131,24,حرب,حَرْب,noun
131,25,أهلية,أَهْلِيّ,adj
131,26,تتخللها,تَخَلَّل,verb
131,27,مذابح,مَذْبَحَة,noun
131,28,قبلية,قَبَلِيّ,adj
131,29,دامية,دامِي,adj
131,30,ومجاعة,مَجاعَة,noun
131,31,خطيرة,خَطِير,adj
131,32,تهدد,هَدَّد,verb
131,33,سكانها,ساكِن,noun
131,34,.,.,punc
131,35,وفي,فِي,prep
131,36,جوبا,جُوبا,noun_prop
131,37,لن,لَنْ,part_neg
131,38,يحجب,حَجَب,verb
131,39,العرض,عَرْض,noun
131,40,العسكري,عَسْكَرِيّ,adj
131,41,والخطب,خُطْبَة,noun
131,42,الرسمية,رَسْمِيّ,adj
131,43,الواقع,واقِع,noun
131,44,المحزن,مُحْزِن,adj
131,45,الذي,الَّذِي,pron_rel
131,46,يعيشه,عاش,verb
131,47,هذا,هٰذا,pron_dem
131,48,البلد,بَلَد,noun
131,49,الذي,الَّذِي,pron_rel
131,50,ولد,وَلَد,verb
131,51,في,فِي,prep
131,52,التاسع,تاسِع,adj_num
131,53,من,مِن,prep
131,54,يوليو,يُولِيُو,noun_prop
131,55,2011,2011,digit
131,56,بعد,بَعْد,noun
131,57,نزاع,نِزاع,noun
131,58,طويل,طَوِيل,adj
131,59,مع,مَع,noun
131,60,نظام,نِظام,noun
131,61,الخرطوم,خَرْطُوم,noun_prop
131,62,والذي,الَّذِي,pron_rel
131,63,يغوص,غاص,verb
131,64,كل,كُلّ,noun_quant
131,65,يوم,يَوْم,noun
131,66,أكثر,أَكْثَر,adj_comp
131,67,في,فِي,prep
131,68,مستنقع,مُسْتَنْقَع,noun
131,69,الفوضى,فَوْضَى,noun
131,70,.,.,punc
131,71,الملصقات,مُلْصَق,noun
131,72,التي,الَّذِي,pron_rel
131,73,تنتشر,ٱِنْتَشَر,verb
131,74,في,فِي,prep
131,75,شوارع,شارِع,noun
131,76,العاصمة,عاصِمَة,noun
131,77,تقول,قال,verb
131,78,"""","""",punc
131,79,شعب,شَعْب,noun
131,80,واحد,واحِد,noun_num
131,81,",",",",punc
131,82,أمة,أُمَّة,noun
131,83,واحدة,واحِد,noun_num
131,84,"""","""",punc
131,85,لم,لَمْ,part_neg
131,86,تعد,عاد,verb
131,87,تخدع,خَدَع,verb
131,88,أحدا,أَحَد,noun
131,89,فقد,قَدْ,part_verb
131,90,أصبحت,أَصْبَح,verb
131,91,البلاد,بَلَد,noun
131,92,منذ,مُنْذُ,prep
131,93,نحو,نَحْو,noun
131,94,سبعة,سَبْع,noun_num
131,95,أشهر,شَهْر,noun
131,96,أكثر,أَكْثَر,adj_comp
131,97,تمزقا,تَمَزُّق,noun
131,98,من,مِن,prep
131,99,أي,أَيّ,noun_quant
131,100,وقت,وَقْت,noun
131,101,مضى,مَضَى,verb
131,102,.,.,punc
131,103,فالنزاع,نِزاع,noun
131,104,الذي,الَّذِي,pron_rel
131,105,اندلع,ٱِنْدَلَع,verb
131,106,في,فِي,prep
131,107,15,15,digit
131,108,ديسمبر,دِيسَمْبِر,noun_prop
131,109,2013,2013,digit
131,110,بسبب,سَبَب,noun
131,111,الصراع,صِراع,noun
131,112,على,عَلَى,prep
131,113,السلطة,سُلْطَة,noun
131,114,بين,بَيْنَ,noun
131,115,الرئيس,رَئِيس,noun
131,116,سلفا,سَلَف,noun
131,117,كير,كِير,noun
131,118,ونائبه,نائِب,noun
131,119,السابق,سابِق,adj
131,120,رياك,رَيّاً,noun
131,121,مشار,مُشار,adj
131,122,أحدث,أَحْدَث,adj_comp
131,123,انقسامات,ٱِنْقِسام,noun
131,124,عميقة,عَمِيق,adj
131,125,بين,بَيْنَ,noun
131,126,العديد,عَدِيد,adj
131,127,من,مِن,prep
131,128,قبائل,قَبِيلَة,noun
131,129,الجنوب,جَنُوب,noun
131,130,وخاصة,خاصّ,adj
131,131,بين,بَيْنَ,noun
131,132,قبائل,قَبِيلَة,noun
131,133,الدينكا,دِينْكَا,noun
131,134,التي,الَّذِي,pron_rel
131,135,ينتمي,ٱِنْتَمَى,verb
131,136,إليها,إِلَى,prep
131,137,الرئيس,رَئِيس,noun
131,138,كير,كِير,noun
131,139,وقبائل,قَبِيلَة,noun
131,140,النوير,نُوِير,noun
131,141,التي,الَّذِي,pron_rel
131,142,ينتمي,ٱِنْتَمَى,verb
131,143,إليها,إِلَى,prep
131,144,منافسه,مُنافِس,noun
131,145,تجلت,تَجَلَّى,verb
131,146,في,فِي,prep
131,147,سلسلة,سِلْسِلَة,noun
131,148,طويلة,طَوِيل,adj
131,149,من,مِن,prep
131,150,التجاوزات,تَجاوُز,noun
131,151,والمذابح,مَذْبَحَة,noun
131,152,التي,الَّذِي,pron_rel
131,153,كان,كان,verb
131,154,المدنيون,مَدَنِيّ,noun
131,155,أولى,أَوَّل,adj_num
131,156,ضحاياها,ضَحِيَّة,noun
131,157,.,.,punc
131,158,وقالت,قال,verb
131,159,ممثلة,مُمَثِّل,noun
131,160,الأمم,أُمَّة,noun
131,161,المتحدة,مُتَّحِد,adj
131,162,في,فِي,prep
131,163,جنوب,جَنُوب,noun
131,164,السودان,سُودان,noun_prop
131,165,هيلدا,هِيلْدَا,noun_prop
131,166,جونسون,جُونْسُون,noun_prop
131,167,"""","""",punc
131,168,لم,لَمْ,part_neg
131,169,يسبق,سَبَق,verb
131,170,أن,أَنْ,conj_sub
131,171,شاهدنا,شاهَد,verb
131,172,مثل,مِثْل,noun
131,173,هذه,هٰذا,pron_dem
131,174,المجازر,مَجْزَرَة,noun
131,175,والفظاعات,فَظَاعَة,noun
131,176,بين,بَيْنَ,noun
131,177,أبناء,ٱِبْن,noun
131,178,جنوب,جَنُوب,noun
131,179,السودان,سُودان,noun_prop
131,180,أنفسهم,نَفْس,noun
131,181,"""","""",punc
131,182,.,.,punc
132,0,ومع,مَع,noun
132,1,انتهاء,ٱِنْتِهاء,noun
132,2,مهمتها,مُهِمَّة,noun
132,3,في,فِي,prep
132,4,رئاسة,رِئاسَة,noun
132,5,بعثة,بَعْثَة,noun
132,6,الأمم,أُمَّة,noun
132,7,المتحدة,مُتَّحِد,adj
132,8,شنت,شَنّ,verb
132,9,هجوما,هُجُوم,noun
132,10,قاسيا,قاسِي,adj
132,11,على,عَلَى,prep
132,12,زعماء,زَعِيم,noun
132,13,الفريقين,فَرِيق,noun
132,14,الذين,الَّذِي,pron_rel
132,15,يهتمون,ٱِهْتَمّ,verb
132,16,فقط,فَقَط,adv
132,17,ب,بِ,prep
132,18,"""","""",punc
132,19,تحقيق,تَحْقِيق,noun
132,20,مصالحهم,مَصْلَحَة,noun
132,21,الخاصة,خاصّ,adj
132,22,"""","""",punc
132,23,وينخرهم,نَخَر,verb
132,24,"""","""",punc
132,25,سرطان,سَرَطان,noun
132,26,الفساد,فَساد,noun
132,27,"""","""",punc
132,28,ويعيدون,أَعاد,verb
132,29,هذا,هٰذا,pron_dem
132,30,البلد,بَلَد,noun
132,31,الغني,غَنِيّ,adj
132,32,بالنفط,نَفْط,noun
132,33,"""","""",punc
132,34,عقودا,عَقْد,noun
132,35,إلى,إِلَى,prep
132,36,الوراء,وَراء,noun
132,37,"""","""",punc
132,38,ليصبح,أَصْبَح,verb
132,39,على,عَلَى,prep
132,40,حافة,حافَّة,noun
132,41,كارثة,كارِثَة,noun
132,42,إنسانية,إِنْسانِيّ,adj
132,43,.,.,punc
132,44,وقالت,قال,verb
132,45,جونسون,جُونْسُون,noun_prop
132,46,"""","""",punc
132,47,قد,قَدْ,part_verb
132,48,نواجه,واجَه,verb
132,49,أسوأ,أَسْوَأ,adj_comp
132,50,مجاعة,مَجاعَة,noun
132,51,في,فِي,prep
132,52,تاريخ,تارِيخ,noun
132,53,البلاد,بَلَد,noun
132,54,ولن,لَنْ,part_neg
132,55,يكون,كان,verb
132,56,سببها,سَبَب,noun
132,57,عدم,عَدَم,noun
132,58,هطول,هُطُول,noun
132,59,الأمطار,مَطَر,noun
132,60,"""","""",punc
132,61,.,.,punc
133,0,وبعد,بَعْد,noun
133,1,أن,أَنْ,conj_sub
133,2,أوقعت,أَوْقَع,verb
133,3,عشرات,عَشْر,noun_num
133,4,الآلاف,أَلْف,noun_num
133,5,من,مِن,prep
133,6,القتلى,قَتِيل,noun
133,7,وأرغمت,أَرْغَم,verb
133,8,نحو,نَحْو,noun
133,9,1.5,1.5,digit
133,10,مليون,مِلْيُون,noun_num
133,11,شخص,شَخْص,noun
133,12,(,(,punc
133,13,أكثر,أَكْثَر,adj_comp
133,14,من,مِن,prep
133,15,10,10,digit
133,16,%,%,punc
133,17,من,مِن,prep
133,18,السكان,ساكِن,noun
133,19,),),punc
133,20,على,عَلَى,prep
133,21,ترك,تَرْك,noun
133,22,ديارهم,دار,noun
133,23,ومحت,مَحَّى,verb
133,24,بلدات,بَلْدَة,noun
133,25,بأكملها,أَكْمَل,adj_comp
133,26,من,مِن,prep
133,27,على,عَلَى,prep
133,28,الخريطة,خَرِيطَة,noun
133,29,باتت,بات,verb
133,30,الحرب,حَرْب,noun
133,31,تهدد,هَدَّد,verb
133,32,بمصيبة,مُصِيبَة,noun
133,33,جديدة,جَدِيد,adj
133,34,:,:,punc
133,35,المجاعة,مَجاعَة,noun
133,36,.,.,punc
133,37,وقالت,قال,verb
133,38,منظمة,مُنَظَّمَة,noun
133,39,أوكسفام,أُوكْسِفَامْ,noun_prop
133,40,محذرة,مُحَذِّر,adj
133,41,الأربعاء,أَرْبِعاء,noun
133,42,إن,إِنْ,conj_sub
133,43,"""","""",punc
133,44,جنوب,جَنُوب,noun
133,45,السودان,سُودان,noun_prop
133,46,يعاني,عانَى,verb
133,47,حاليا,حالِيّ,adj
133,48,من,مِن,prep
133,49,أسوإ,أَسْوَأ,adj_comp
133,50,أزمة,أَزْمَة,noun
133,51,في,فِي,prep
133,52,أفريقيا,أَفْرِيقِيا,noun_prop
133,53,مع,مَع,noun
133,54,خطر,خَطَر,noun
133,55,المجاعة,مَجاعَة,noun
133,56,الذي,الَّذِي,pron_rel
133,57,يهدد,هَدَّد,verb
133,58,نحو,نَحْو,noun
133,59,أربعة,أَرْبَع,noun_num
133,60,ملايين,مِلْيُون,noun_num
133,61,من,مِن,prep
133,62,سكانه,ساكِن,noun
133,63,وعدم,عَدَم,noun
133,64,وصول,وُصُول,noun
133,65,المساعدات,مُساعَدَة,noun
133,66,سوى,سِوَى,noun
133,67,إلى,إِلَى,prep
133,68,نصف,نِصْف,noun_quant
133,69,من,مِن,prep
133,70,يحتاجونها,ٱِحْتاج,verb
133,71,"""","""",punc
133,72,.,.,punc
133,73,وحذرت,حَذَّر,verb
133,74,الأمم,أُمَّة,noun
133,75,المتحدة,مُتَّحِد,adj
133,76,من,مِن,prep
133,77,جانبها,جانِب,noun
133,78,من,مِن,prep
133,79,أن,أَنَّ,conj_sub
133,80,"""","""",punc
133,81,الأزمة,أَزْمَة,noun
133,82,الإنسانية,إِنْسانِيّ,adj
133,83,تفلت,فَلَت,verb
133,84,الآن,آن,noun
133,85,من,مِن,prep
133,86,أي,أَيّ,noun_quant
133,87,سيطرة,سَيْطَرَة,noun
133,88,مع,مَع,noun
133,89,تفشي,تَفَشِّي,noun
133,90,سوء,سُوء,noun
133,91,التغذية,تَغْذِيَة,noun
133,92,والأمراض,مَرَض,noun
133,93,واضطرار,ٱِضْطِرار,noun
133,94,المزيد,مَزِيد,noun
133,95,من,مِن,prep
133,96,السكان,ساكِن,noun
133,97,إلى,إِلَى,prep
133,98,الفرار,فِرار,noun
133,99,من,مِن,prep
133,100,ديارهم,دار,noun
133,101,"""","""",punc
133,102,.,.,punc
133,103,في,فِي,prep
133,104,المناطق,مِنْطَقَة,noun
133,105,الأكثر,أَكْثَر,adj_comp
133,106,تضررا,تَضَرُّر,noun
133,107,وهي,هِيَ,pron
133,108,ولايات,وِلايَة,noun
133,109,الوحدة,وَحْدَة,noun
133,110,(,(,punc
133,111,شمالا,شَمال,noun
133,112,),),punc
133,113,وأعالي,أَعْلَى,adj
133,114,النيل,نِيل,noun_prop
133,115,(,(,punc
133,116,شمال,شَمال,noun
133,117,شرق,شَرْق,noun
133,118,),),punc
133,119,وجونقلي,جُونْقِلِي,noun
133,120,(,(,punc
133,121,شرقا,شَرْق,noun
133,122,),),punc
133,123,فقد,قَدْ,part_verb
133,124,الرعاة,راعِي,noun
133,125,ماشيتهم,ماشِيَة,noun
133,126,والمزارعون,مُزارِع,noun
133,127,محاصيلهم,مَحْصُول,noun
133,128,في,فِي,prep
133,129,حين,حِين,noun
133,130,لم,لَمْ,part_neg
133,131,يتبق,تَبَقَّى,verb
133,132,وقت,وَقْت,noun
133,133,طويل,طَوِيل,adj
133,134,قبل,قَبْل,noun
133,135,انتهاء,ٱِنْتِهاء,noun
133,136,موسم,مَوْسِم,noun
133,137,الزرع,زَرْع,noun
133,138,.,.,punc
133,139,الجوع,جُوع,noun
133,140,يدفع,دَفَع,verb
133,141,الكثير,كَثِير,adj
133,142,من,مِن,prep
133,143,المدنيين,مَدَنِيّ,noun
133,144,إلى,إِلَى,prep
133,145,اللجوء,لُجُوء,noun
133,146,لقواعد,قاعِدَة,noun
133,147,الأمم,أُمَّة,noun
133,148,المتحدة,مُتَّحِد,adj
133,149,حيث,حَيْثُ,adv_rel
133,150,يحتمي,ٱِحْتَمَى,verb
133,151,نحو,نَحْو,noun
133,152,مائة,مِئَة,noun_num
133,153,ألف,أَلْف,noun_num
133,154,شخص,شَخْص,noun
133,155,من,مِن,prep
133,156,الرعب,رُعْب,noun
133,157,منذ,مُنْذُ,prep
133,158,ديسمبر,دِيسَمْبِر,noun_prop
133,159,الماضي,ماضِي,adj
133,160,.,.,punc
134,0,في,فِي,prep
134,1,بنتيو,بِنْتِيُو,noun_prop
134,2,",",",",punc
134,3,العاصمة,عاصِمَة,noun
134,4,المدمرة,مُدَمِّرَة,noun
134,5,والمهجورة,مَهْجُور,noun
134,6,لولاية,وِلايَة,noun
134,7,الوحدة,وَحْدَة,noun
134,8,النفطية,نَفْطِيّ,adj
134,9,",",",",punc
134,10,بات,بات,verb
134,11,معسكر,مُعَسْكَر,noun
134,12,الأمم,أُمَّة,noun
134,13,المتحدة,مُتَّحِد,adj
134,14,يأوي,أَوَى,verb
134,15,40,40,digit
134,16,ألف,أَلْف,noun_num
134,17,شخص,شَخْص,noun
134,18,"""","""",punc
134,19,ويوشك,أَوْشَك,verb
134,20,أن,أَنْ,conj_sub
134,21,يصبح,أَصْبَح,verb
134,22,سريعا,سَرِيع,adj
134,23,من,مِن,prep
134,24,أكبر,أَكْبَر,adj_comp
134,25,الكوارث,كارِثَة,noun
134,26,الإنسانية,إِنْسانِيّ,adj
134,27,في,فِي,prep
134,28,هذا,هٰذا,pron_dem
134,29,البلد,بَلَد,noun
134,30,"""","""",punc
134,31,كما,كَما,conj
134,32,أنذرت,أَنْذَر,verb
134,33,إيمي,أَيْمِي,noun_prop
134,34,الأنصاري,أَنْصارِيّ,adj
134,35,مديرة,مُدِير,noun
134,36,منظمة,مُنَظَّمَة,noun
134,37,كير,كِير,noun
134,38,غير,غَيْر,noun
134,39,الحكومية,حُكُومِيّ,adj
134,40,في,فِي,prep
134,41,جنوب,جَنُوب,noun
134,42,السودان,سُودان,noun_prop
134,43,.,.,punc
135,0,وقالت,قال,verb
135,1,الأنصاري,أَنْصارِيّ,noun_prop
135,2,آسفة,آسِف,noun
135,3,"""","""",punc
135,4,في,فِي,prep
135,5,هذا,هٰذا,pron_dem
135,6,المخيم,مُخَيَّم,noun
135,7,الوحل,وَحْل,noun
135,8,يصل,وَصَل,verb
135,9,إلى,إِلَى,prep
135,10,الركب,رُكْبَة,noun
135,11,والمياه,ماء,noun
135,12,شحيحة,شَحِيح,adj
135,13,للغاية,غايَة,noun
135,14,وحالات,حالَة,noun
135,15,سوء,سُوء,noun
135,16,التغذية,تَغْذِيَة,noun
135,17,تتزايد,تَزايَد,verb
135,18,وأولى,أَوَّل,adj_num
135,19,الإصابات,إِصابَة,noun
135,20,بالكوليرا,كُولِيرا,noun
135,21,بدأت,بَدَأ,verb
135,22,تظهر,ظَهَر,verb
135,23,"""","""",punc
135,24,.,.,punc
136,0,وفي,فِي,prep
136,1,حين,حِين,noun
136,2,تعيش,عاش,verb
136,3,أعداد,عَدَد,noun
136,4,لا,لا,part_neg
136,5,تحصى,أَحْصَى,verb
136,6,من,مِن,prep
136,7,أبناء,ٱِبْن,noun
136,8,جنوب,جَنُوب,noun
136,9,السودان,سُودان,noun_prop
136,10,معاناة,مُعاناة,noun
136,11,لا,لا,part_neg
136,12,تحتمل,ٱِحْتَمَل,verb
136,13,تمخضت,تَمَخَّض,verb
136,14,مفاوضات,مُفاوَضَة,noun
136,15,السلام,سَلام,noun
136,16,التي,الَّذِي,pron_rel
136,17,تعقد,عَقَد,verb
136,18,في,فِي,prep
136,19,فنادق,فُنْدُق,noun
136,20,فخمة,فَخْم,noun
136,21,في,فِي,prep
136,22,أديس,أَدِيس,noun_prop
136,23,أبابا,أَبابا,noun_prop
136,24,عن,عَن,prep
136,25,العديد,عَدِيد,adj
136,26,من,مِن,prep
136,27,اتفاقات,ٱِتِّفاق,noun
136,28,وقف,وَقْف,noun
136,29,إطلاق,إِطْلاق,noun
136,30,النار,نار,noun
136,31,بل,بَلْ,conj
136,32,وعن,عَن,prep
136,33,تعهد,تَعَهُّد,noun
136,34,بتشكيل,تَشْكِيل,noun
136,35,حكومة,حُكُومَة,noun
136,36,وحدة,وَحْدَة,noun
136,37,وطنية,وَطَنِيّ,adj
136,38,.,.,punc
137,0,لكن,لٰكِنَّ,verb_pseudo
137,1,كل,كُلّ,noun_quant
137,2,هذه,هٰذا,pron_dem
137,3,الوعود,وَعْد,noun
137,4,تبخرت,تَبَخَّر,verb
137,5,في,فِي,prep
137,6,الهواء,هَواء,noun
137,7,والأدهى,أَدْهَى,noun
137,8,أن,أَنَّ,conj_sub
137,9,الفريقين,فَرِيق,noun
137,10,يقاطعان,قاطَع,verb
137,11,منذ,مُنْذُ,prep
137,12,أيام,يَوْم,noun
137,13,هذه,هٰذا,pron_dem
137,14,المباحثات,مُباحَثَة,noun
137,15,.,.,punc
138,0,بالنسبة,نِسْبَة,noun
138,1,لغاتلواك,غَاتْلُوَاكْ,noun
138,2,نهيال,نِهْيَالْ,noun_prop
138,3,الشاب,شابّ,noun
138,4,الذي,الَّذِي,pron_rel
138,5,لجأ,لَجَأ,verb
138,6,مثل,مِثْل,noun
138,7,أكثر,أَكْثَر,adj_comp
138,8,من,مِن,prep
138,9,15,15,digit
138,10,ألفا,أَلْف,noun_num
138,11,آخرين,آخَر,adj
138,12,إلى,إِلَى,prep
138,13,واحدة,واحِد,noun_num
138,14,من,مِن,prep
138,15,قاعدتي,قاعِدَة,noun
138,16,الأمم,أُمَّة,noun_prop
138,17,المتحدة,مُتَّحِد,adj
138,18,في,فِي,prep
138,19,جوبا,جُوبا,noun_prop
138,20,",",",",punc
138,21,الأمر,أَمْر,noun
138,22,أصبح,أَصْبَح,verb
138,23,محسوما,مَحْسُوم,adj
138,24,:,:,punc
138,25,جنوب,جَنُوب,noun
138,26,السودان,سُودان,noun_prop
138,27,"""","""",punc
138,28,لم,لَمْ,part_neg
138,29,يعد,عاد,verb
138,30,أمة,أُمَّة,noun
138,31,"""","""",punc
138,32,.,.,punc
139,0,الاتحاد,ٱِتِّحاد,noun
139,1,الأوروبي,أُورُبِّيّ,adj
